Temperature,Humidity,Pressure,Wind Speed,Month,PM25_Concentration
-7.0,83.0,994.0,7.2,1,159.0
-7.0,83.0,994.0,7.2,1,211.0
-7.0,83.0,994.0,7.2,1,266.0
-7.0,83.0,994.0,7.2,1,188.0
-8.0,83.0,993.0,10.8,1,161.0
-8.0,83.0,993.0,10.8,1,212.0
-8.0,83.0,993.0,10.8,1,240.0
-8.0,83.0,993.0,10.8,1,190.0
-6.0,67.0,994.0,9.36,1,167.0
-6.0,67.0,994.0,9.36,1,191.0
-6.0,67.0,994.0,9.36,1,235.0
-6.0,67.0,994.0,9.36,1,201.0
-2.0,50.0,993.0,11.88,1,171.0
-2.0,50.0,993.0,11.88,1,204.0
-2.0,50.0,993.0,11.88,1,255.0
-2.0,50.0,993.0,11.88,1,193.0
3.0,35.0,993.0,13.68,1,169.0
3.0,35.0,993.0,13.68,1,218.0
3.0,35.0,993.0,13.68,1,238.0
3.0,35.0,993.0,13.68,1,193.0
4.0,31.0,992.0,14.76,1,162.0
4.0,31.0,992.0,14.76,1,201.0
4.0,31.0,992.0,14.76,1,208.0
4.0,31.0,992.0,14.76,1,186.0
6.0,27.0,992.0,13.32,1,176.0
6.0,27.0,992.0,13.32,1,204.0
6.0,27.0,992.0,13.32,1,292.0
6.0,27.0,992.0,13.32,1,198.0
7.0,24.0,991.0,14.4,1,182.0
7.0,24.0,991.0,14.4,1,207.0
7.0,24.0,991.0,14.4,1,212.0
7.0,24.0,991.0,14.4,1,194.0
9.0,18.0,992.0,16.2,1,183.0
9.0,18.0,992.0,16.2,1,209.0
9.0,18.0,992.0,16.2,1,265.0
9.0,18.0,992.0,16.2,1,196.0
9.0,18.0,993.0,14.04,1,170.0
9.0,18.0,993.0,14.04,1,215.0
9.0,18.0,993.0,14.04,1,212.0
7.0,20.0,994.0,8.28,1,156.0
7.0,20.0,994.0,8.28,1,230.0
7.0,20.0,994.0,8.28,1,124.0
7.0,20.0,994.0,8.28,1,211.0
4.0,26.0,995.0,7.56,1,180.0
4.0,26.0,995.0,7.56,1,242.0
4.0,26.0,995.0,7.56,1,249.0
4.0,26.0,995.0,7.56,1,227.0
3.0,28.0,997.0,14.76,1,181.0
3.0,28.0,997.0,14.76,1,248.0
3.0,28.0,997.0,14.76,1,263.0
3.0,28.0,997.0,14.76,1,242.0
2.0,31.0,999.0,8.64,1,209.0
2.0,31.0,999.0,8.64,1,253.0
2.0,31.0,999.0,8.64,1,278.0
2.0,31.0,999.0,8.64,1,241.0
1.0,33.0,1000.0,18.72,1,205.0
1.0,33.0,1000.0,18.72,1,271.0
1.0,33.0,1000.0,18.72,1,318.0
1.0,33.0,1000.0,18.72,1,257.0
1.0,34.0,1001.0,11.16,1,206.0
1.0,34.0,1001.0,11.16,1,253.0
1.0,34.0,1001.0,11.16,1,348.0
1.0,34.0,1001.0,11.16,1,244.0
0.0,35.0,1001.0,9.72,1,202.0
0.0,35.0,1001.0,9.72,1,330.0
0.0,35.0,1001.0,9.72,1,389.0
0.0,35.0,1001.0,9.72,1,287.0
-5.0,86.0,998.0,12.6,1,210.0
-5.0,86.0,998.0,12.6,1,310.0
-5.0,86.0,998.0,12.6,1,417.0
-5.0,86.0,998.0,12.6,1,280.0
1.0,37.0,1003.0,10.44,1,231.0
1.0,37.0,1003.0,10.44,1,295.0
1.0,37.0,1003.0,10.44,1,372.0
1.0,37.0,1003.0,10.44,1,254.0
0.0,37.0,1004.0,3.6,1,185.0
0.0,37.0,1004.0,3.6,1,177.0
0.0,37.0,1004.0,3.6,1,233.0
0.0,37.0,1004.0,3.6,1,90.0
1.0,42.0,1004.0,4.32,1,113.0
1.0,42.0,1004.0,4.32,1,82.0
1.0,42.0,1004.0,4.32,1,160.0
1.0,42.0,1004.0,4.32,1,48.0
1.0,50.0,1005.0,3.96,1,63.0
1.0,50.0,1005.0,3.96,1,45.0
1.0,50.0,1005.0,3.96,1,59.0
1.0,50.0,1005.0,3.96,1,35.0
1.0,53.0,1005.0,5.04,1,47.0
1.0,53.0,1005.0,5.04,1,29.0
1.0,53.0,1005.0,5.04,1,136.0
1.0,53.0,1005.0,5.04,1,20.0
-2.0,61.0,1005.0,2.88,1,47.0
-2.0,61.0,1005.0,2.88,1,34.0
-2.0,61.0,1005.0,2.88,1,38.0
-2.0,61.0,1005.0,2.88,1,38.0
-4.0,66.0,1006.0,2.52,1,38.0
-4.0,66.0,1006.0,2.52,1,29.0
-4.0,66.0,1006.0,2.52,1,48.0
-4.0,66.0,1006.0,2.52,1,21.0
-2.0,65.0,1007.0,1.44,1,30.0
-2.0,65.0,1007.0,1.44,1,28.0
-2.0,65.0,1007.0,1.44,1,63.0
-2.0,65.0,1007.0,1.44,1,28.0
1.0,54.0,1007.0,4.68,1,22.0
1.0,54.0,1007.0,4.68,1,63.0
1.0,54.0,1007.0,4.68,1,58.0
1.0,54.0,1007.0,4.68,1,90.0
1.0,44.0,1008.0,2.88,1,64.0
1.0,44.0,1008.0,2.88,1,98.0
1.0,44.0,1008.0,2.88,1,150.0
1.0,44.0,1008.0,2.88,1,100.0
2.0,36.0,1007.0,5.04,1,75.0
2.0,36.0,1007.0,5.04,1,105.0
2.0,36.0,1007.0,5.04,1,137.0
2.0,36.0,1007.0,5.04,1,106.0
1.0,30.0,1007.0,1.44,1,86.0
1.0,30.0,1007.0,1.44,1,121.0
1.0,30.0,1007.0,1.44,1,152.0
1.0,30.0,1007.0,1.44,1,126.0
0.0,30.0,1006.0,5.04,1,88.0
0.0,30.0,1006.0,5.04,1,111.0
0.0,30.0,1006.0,5.04,1,134.0
0.0,30.0,1006.0,5.04,1,112.0
1.0,30.0,1006.0,4.32,1,85.0
1.0,30.0,1006.0,4.32,1,102.0
1.0,30.0,1006.0,4.32,1,132.0
1.0,30.0,1006.0,4.32,1,109.0
1.0,31.0,1005.0,5.04,1,86.0
1.0,31.0,1005.0,5.04,1,107.0
1.0,31.0,1005.0,5.04,1,112.0
1.0,31.0,1005.0,5.04,1,102.0
0.0,33.0,1005.0,10.44,1,86.0
0.0,33.0,1005.0,10.44,1,96.0
0.0,33.0,1005.0,10.44,1,110.0
0.0,33.0,1005.0,10.44,1,93.0
3.0,36.0,1006.0,10.44,1,81.0
3.0,36.0,1006.0,10.44,1,88.0
3.0,36.0,1006.0,10.44,1,98.0
3.0,36.0,1006.0,10.44,1,93.0
3.0,37.0,1006.0,7.2,1,78.0
3.0,37.0,1006.0,7.2,1,89.0
3.0,37.0,1006.0,7.2,1,104.0
3.0,37.0,1006.0,7.2,1,98.0
2.0,41.0,1007.0,9.0,1,82.0
2.0,41.0,1007.0,9.0,1,93.0
2.0,41.0,1007.0,9.0,1,122.0
2.0,41.0,1007.0,9.0,1,103.0
0.0,44.0,1006.0,9.0,1,78.0
0.0,44.0,1006.0,9.0,1,79.0
0.0,44.0,1006.0,9.0,1,95.0
0.0,44.0,1006.0,9.0,1,79.0
0.0,45.0,1006.0,10.08,1,75.0
0.0,45.0,1006.0,10.08,1,80.0
0.0,45.0,1006.0,10.08,1,103.0
0.0,45.0,1006.0,10.08,1,77.0
-1.0,50.0,1006.0,10.8,1,70.0
-1.0,50.0,1006.0,10.8,1,76.0
-1.0,50.0,1006.0,10.8,1,109.0
-1.0,50.0,1006.0,10.8,1,81.0
-1.0,53.0,1005.0,13.68,1,80.0
-1.0,53.0,1005.0,13.68,1,81.0
-1.0,53.0,1005.0,13.68,1,102.0
-1.0,53.0,1005.0,13.68,1,76.0
-2.0,36.0,1002.0,11.52,1,76.0
-2.0,36.0,1002.0,11.52,1,91.0
-2.0,36.0,1002.0,11.52,1,96.0
-2.0,36.0,1002.0,11.52,1,96.0
0.0,53.0,1005.0,12.24,1,83.0
0.0,53.0,1005.0,12.24,1,88.0
0.0,53.0,1005.0,12.24,1,125.0
0.0,53.0,1005.0,12.24,1,100.0
0.0,53.0,1005.0,11.16,1,80.0
0.0,53.0,1005.0,11.16,1,87.0
0.0,53.0,1005.0,11.16,1,125.0
0.0,53.0,1005.0,11.16,1,95.0
0.0,71.0,1005.0,10.44,1,79.0
0.0,71.0,1005.0,10.44,1,88.0
0.0,71.0,1005.0,10.44,1,105.0
0.0,71.0,1005.0,10.44,1,86.0
0.0,86.0,1004.0,9.0,1,74.0
0.0,86.0,1004.0,9.0,1,83.0
0.0,86.0,1004.0,9.0,1,110.0
0.0,86.0,1004.0,9.0,1,83.0
0.0,84.0,1003.0,8.64,1,72.0
0.0,84.0,1003.0,8.64,1,68.0
0.0,84.0,1003.0,8.64,1,85.0
0.0,84.0,1003.0,8.64,1,78.0
0.0,84.0,1003.0,11.52,1,65.0
0.0,84.0,1003.0,11.52,1,70.0
0.0,84.0,1003.0,11.52,1,90.0
0.0,84.0,1003.0,11.52,1,61.0
0.0,87.0,1003.0,13.32,1,68.0
0.0,87.0,1003.0,13.32,1,64.0
0.0,87.0,1003.0,13.32,1,82.0
0.0,87.0,1003.0,13.32,1,71.0
0.0,89.0,1003.0,10.44,1,67.0
0.0,89.0,1003.0,10.44,1,75.0
0.0,89.0,1003.0,10.44,1,95.0
0.0,89.0,1003.0,10.44,1,73.0
0.0,88.0,1003.0,13.68,1,74.0
0.0,88.0,1003.0,13.68,1,84.0
0.0,88.0,1003.0,13.68,1,99.0
0.0,88.0,1003.0,13.68,1,87.0
1.0,86.0,1003.0,11.16,1,84.0
1.0,86.0,1003.0,11.16,1,90.0
1.0,86.0,1003.0,11.16,1,103.0
1.0,86.0,1003.0,11.16,1,97.0
1.0,78.0,1003.0,7.56,1,84.0
1.0,78.0,1003.0,7.56,1,105.0
1.0,78.0,1003.0,7.56,1,119.0
1.0,78.0,1003.0,7.56,1,101.0
2.0,74.0,1002.0,9.36,1,88.0
2.0,74.0,1002.0,9.36,1,111.0
2.0,74.0,1002.0,9.36,1,121.0
2.0,74.0,1002.0,9.36,1,110.0
3.0,72.0,1002.0,9.72,1,90.0
3.0,72.0,1002.0,9.72,1,111.0
3.0,72.0,1002.0,9.72,1,134.0
3.0,72.0,1002.0,9.72,1,118.0
3.0,68.0,1002.0,11.52,1,105.0
3.0,68.0,1002.0,11.52,1,131.0
3.0,68.0,1002.0,11.52,1,138.0
3.0,68.0,1002.0,11.52,1,129.0
3.0,57.0,999.0,11.52,1,117.0
3.0,57.0,999.0,11.52,1,132.0
3.0,57.0,999.0,11.52,1,158.0
3.0,57.0,999.0,12.96,1,114.0
3.0,57.0,999.0,12.96,1,125.0
3.0,57.0,999.0,12.96,1,152.0
3.0,57.0,999.0,12.96,1,127.0
2.0,62.0,999.0,9.36,1,119.0
2.0,62.0,999.0,9.36,1,134.0
2.0,62.0,999.0,9.36,1,147.0
2.0,62.0,999.0,9.36,1,127.0
0.0,68.0,1000.0,8.28,1,122.0
0.0,68.0,1000.0,8.28,1,145.0
0.0,68.0,1000.0,8.28,1,164.0
0.0,68.0,1000.0,8.28,1,141.0
0.0,71.0,1000.0,11.16,1,148.0
0.0,71.0,1000.0,11.16,1,180.0
0.0,71.0,1000.0,11.16,1,188.0
0.0,71.0,1000.0,11.16,1,178.0
0.0,75.0,1000.0,15.12,1,169.0
0.0,75.0,1000.0,15.12,1,190.0
0.0,75.0,1000.0,15.12,1,211.0
0.0,75.0,1000.0,15.12,1,177.0
0.0,81.0,1001.0,9.36,1,166.0
0.0,81.0,1001.0,9.36,1,189.0
0.0,81.0,1001.0,9.36,1,209.0
0.0,81.0,1001.0,9.36,1,177.0
0.0,82.0,1001.0,5.4,1,160.0
0.0,82.0,1001.0,5.4,1,190.0
0.0,82.0,1001.0,5.4,1,214.0
0.0,82.0,1001.0,5.4,1,190.0
0.0,86.0,1002.0,10.8,1,163.0
0.0,86.0,1002.0,10.8,1,187.0
0.0,86.0,1002.0,10.8,1,213.0
0.0,86.0,1002.0,10.8,1,186.0
-1.0,52.0,1006.0,11.88,1,171.0
-1.0,52.0,1006.0,11.88,1,213.0
-1.0,52.0,1006.0,11.88,1,232.0
-1.0,52.0,1006.0,11.88,1,204.0
-2.0,88.0,1002.0,6.48,1,187.0
-2.0,88.0,1002.0,6.48,1,225.0
-2.0,88.0,1002.0,6.48,1,240.0
-2.0,88.0,1002.0,6.48,1,214.0
-4.0,92.0,1001.0,1.44,1,188.0
-4.0,92.0,1001.0,1.44,1,218.0
-4.0,92.0,1001.0,1.44,1,251.0
-4.0,92.0,1001.0,1.44,1,214.0
-4.0,95.0,1001.0,8.64,1,191.0
-4.0,95.0,1001.0,8.64,1,229.0
-4.0,95.0,1001.0,8.64,1,261.0
-4.0,95.0,1001.0,8.64,1,233.0
-5.0,77.0,1003.0,16.92,1,200.0
-5.0,77.0,1003.0,16.92,1,274.0
-5.0,77.0,1003.0,16.92,1,309.0
-5.0,77.0,1003.0,16.92,1,268.0
-5.0,61.0,1005.0,16.56,1,169.0
-5.0,61.0,1005.0,16.56,1,282.0
-5.0,61.0,1005.0,16.56,1,300.0
-5.0,61.0,1005.0,16.56,1,226.0
3.0,83.0,1007.0,20.16,1,183.0
3.0,83.0,1007.0,20.16,1,240.0
3.0,83.0,1007.0,20.16,1,273.0
3.0,83.0,1007.0,20.16,1,172.0
4.0,78.0,1008.0,16.92,1,126.0
4.0,78.0,1008.0,16.92,1,203.0
4.0,78.0,1008.0,16.92,1,246.0
4.0,78.0,1008.0,16.92,1,107.0
0.0,38.0,1011.0,7.2,1,7.0
0.0,38.0,1011.0,7.2,1,10.0
0.0,38.0,1011.0,7.2,1,9.0
0.0,38.0,1011.0,7.2,1,8.0
-1.0,43.0,1011.0,3.6,1,5.0
-1.0,43.0,1011.0,3.6,1,9.0
-1.0,43.0,1011.0,3.6,1,7.0
-1.0,43.0,1011.0,3.6,1,6.0
-2.0,40.0,1012.0,8.28,1,7.0
-2.0,40.0,1012.0,8.28,1,6.0
-2.0,40.0,1012.0,8.28,1,4.0
-2.0,40.0,1012.0,8.28,1,8.0
-4.0,38.0,1012.0,9.72,1,7.0
-4.0,38.0,1012.0,9.72,1,6.0
-4.0,38.0,1012.0,9.72,1,5.0
-4.0,38.0,1012.0,9.72,1,8.0
-4.0,35.0,1013.0,8.64,1,11.0
-4.0,35.0,1013.0,8.64,1,7.0
-4.0,35.0,1013.0,8.64,1,9.0
-4.0,35.0,1013.0,8.64,1,6.0
-1.0,86.0,1002.0,5.4,1,9.0
-1.0,86.0,1002.0,5.4,1,11.0
-1.0,86.0,1002.0,5.4,1,6.0
-1.0,86.0,1002.0,5.4,1,7.0
-5.0,35.0,1014.0,5.4,1,7.0
-5.0,35.0,1014.0,5.4,1,13.0
-5.0,35.0,1014.0,5.4,1,9.0
-5.0,35.0,1014.0,5.4,1,13.0
-5.0,35.0,1014.0,5.76,1,5.0
-5.0,35.0,1014.0,5.76,1,8.0
-5.0,35.0,1014.0,5.76,1,13.0
-5.0,35.0,1014.0,5.76,1,10.0
-6.0,55.0,1014.0,6.48,1,9.0
-6.0,55.0,1014.0,6.48,1,10.0
-6.0,55.0,1014.0,6.48,1,12.0
-6.0,55.0,1014.0,6.48,1,10.0
-6.0,64.0,1014.0,9.72,1,7.0
-6.0,64.0,1014.0,9.72,1,14.0
-6.0,64.0,1014.0,9.72,1,14.0
-6.0,64.0,1014.0,9.72,1,14.0
-7.0,63.0,1014.0,8.28,1,7.0
-7.0,63.0,1014.0,8.28,1,11.0
-7.0,63.0,1014.0,8.28,1,12.0
-7.0,63.0,1014.0,8.28,1,10.0
-7.0,62.0,1013.0,3.96,1,9.0
-7.0,62.0,1013.0,3.96,1,10.0
-7.0,62.0,1013.0,3.96,1,9.0
-7.0,62.0,1013.0,3.96,1,15.0
-8.0,66.0,1014.0,4.32,1,10.0
-8.0,66.0,1014.0,4.32,1,10.0
-8.0,66.0,1014.0,4.32,1,10.0
-8.0,66.0,1014.0,4.32,1,16.0
-8.0,68.0,1014.0,5.04,1,9.0
-8.0,68.0,1014.0,5.04,1,13.0
-8.0,68.0,1014.0,5.04,1,12.0
-8.0,68.0,1014.0,5.04,1,13.0
-6.0,57.0,1015.0,5.04,1,12.0
-6.0,57.0,1015.0,5.04,1,11.0
-5.0,43.0,1015.0,7.56,1,14.0
-5.0,43.0,1015.0,7.56,1,13.0
-5.0,43.0,1015.0,7.56,1,15.0
-5.0,43.0,1015.0,7.56,1,11.0
-4.0,27.0,1014.0,9.72,1,18.0
-4.0,27.0,1014.0,9.72,1,16.0
-4.0,27.0,1014.0,9.72,1,12.0
-4.0,27.0,1014.0,9.72,1,16.0
-2.0,26.0,1014.0,8.64,1,11.0
-2.0,26.0,1014.0,8.64,1,13.0
-2.0,26.0,1014.0,8.64,1,19.0
-2.0,26.0,1014.0,8.64,1,15.0
-1.0,24.0,1012.0,12.96,1,8.0
-1.0,24.0,1012.0,12.96,1,8.0
-1.0,24.0,1012.0,12.96,1,13.0
-1.0,24.0,1012.0,12.96,1,16.0
1.0,22.0,1012.0,14.04,1,10.0
1.0,22.0,1012.0,14.04,1,11.0
1.0,22.0,1012.0,14.04,1,14.0
1.0,22.0,1012.0,14.04,1,14.0
-1.0,25.0,1012.0,19.8,1,7.0
-1.0,25.0,1012.0,19.8,1,12.0
-1.0,25.0,1012.0,19.8,1,16.0
-1.0,25.0,1012.0,19.8,1,14.0
-2.0,28.0,1012.0,10.8,1,10.0
-2.0,28.0,1012.0,10.8,1,20.0
-2.0,28.0,1012.0,10.8,1,24.0
-2.0,28.0,1012.0,10.8,1,23.0
-6.0,32.0,1012.0,5.4,1,17.0
-6.0,32.0,1012.0,5.4,1,24.0
-6.0,32.0,1012.0,5.4,1,27.0
-6.0,32.0,1012.0,5.4,1,28.0
-7.0,33.0,1013.0,8.64,1,26.0
-7.0,33.0,1013.0,8.64,1,35.0
-7.0,33.0,1013.0,8.64,1,53.0
-7.0,33.0,1013.0,8.64,1,48.0
-7.0,38.0,1013.0,6.84,1,35.0
-7.0,38.0,1013.0,6.84,1,37.0
-7.0,38.0,1013.0,6.84,1,64.0
-7.0,38.0,1013.0,6.84,1,41.0
-6.0,51.0,1014.0,5.04,1,36.0
-6.0,51.0,1014.0,5.04,1,37.0
-6.0,51.0,1014.0,5.04,1,48.0
-6.0,51.0,1014.0,5.04,1,43.0
-4.0,38.0,1014.0,4.68,1,40.0
-4.0,38.0,1014.0,4.68,1,43.0
-4.0,38.0,1014.0,4.68,1,40.0
-4.0,38.0,1014.0,4.68,1,41.0
-7.0,55.0,1015.0,5.04,1,27.0
-7.0,55.0,1015.0,5.04,1,36.0
-7.0,55.0,1015.0,5.04,1,38.0
-7.0,55.0,1015.0,5.04,1,40.0
-5.0,63.0,1015.0,3.24,1,32.0
-5.0,63.0,1015.0,3.24,1,36.0
-5.0,63.0,1015.0,3.24,1,47.0
-5.0,63.0,1015.0,3.24,1,47.0
-5.0,62.0,1015.0,9.36,1,25.0
-5.0,62.0,1015.0,9.36,1,53.0
-5.0,62.0,1015.0,9.36,1,56.0
-5.0,62.0,1015.0,9.36,1,26.0
-4.0,64.0,1015.0,4.68,1,21.0
-4.0,64.0,1015.0,4.68,1,21.0
-4.0,64.0,1015.0,4.68,1,27.0
-4.0,64.0,1015.0,4.68,1,27.0
-5.0,66.0,1015.0,4.68,1,21.0
-5.0,66.0,1015.0,4.68,1,15.0
-5.0,66.0,1015.0,4.68,1,15.0
-5.0,66.0,1015.0,4.68,1,11.0
-6.0,68.0,1015.0,4.32,1,13.0
-6.0,68.0,1015.0,4.32,1,10.0
-6.0,68.0,1015.0,4.32,1,11.0
-6.0,68.0,1015.0,4.32,1,8.0
-6.0,70.0,1015.0,4.68,1,8.0
-6.0,70.0,1015.0,4.68,1,10.0
-6.0,70.0,1015.0,4.68,1,7.0
-6.0,70.0,1015.0,4.68,1,9.0
-6.0,68.0,1015.0,5.76,1,7.0
-6.0,68.0,1015.0,5.76,1,9.0
-6.0,68.0,1015.0,5.76,1,8.0
-6.0,68.0,1015.0,5.76,1,8.0
-6.0,61.0,1015.0,5.04,1,7.0
-6.0,61.0,1015.0,5.04,1,11.0
-6.0,61.0,1015.0,5.04,1,15.0
-6.0,61.0,1015.0,5.04,1,11.0
-4.0,49.0,1015.0,6.12,1,10.0
-4.0,49.0,1015.0,6.12,1,12.0
-4.0,49.0,1015.0,6.12,1,13.0
-4.0,49.0,1015.0,6.12,1,17.0
-2.0,35.0,1015.0,6.84,1,19.0
-2.0,35.0,1015.0,6.84,1,9.0
-2.0,35.0,1015.0,6.84,1,16.0
-2.0,35.0,1015.0,6.84,1,29.0
-1.0,27.0,1013.0,14.4,1,13.0
-1.0,27.0,1013.0,14.4,1,16.0
-1.0,27.0,1013.0,14.4,1,19.0
-1.0,27.0,1013.0,14.4,1,15.0
0.0,25.0,1012.0,11.16,1,14.0
0.0,25.0,1012.0,11.16,1,25.0
0.0,25.0,1012.0,11.16,1,19.0
0.0,25.0,1012.0,11.16,1,18.0
0.0,23.0,1011.0,10.44,1,19.0
0.0,23.0,1011.0,10.44,1,20.0
0.0,23.0,1011.0,10.44,1,24.0
0.0,23.0,1011.0,10.44,1,31.0
0.0,21.0,1010.0,9.0,1,26.0
0.0,21.0,1010.0,9.0,1,32.0
0.0,21.0,1010.0,9.0,1,37.0
0.0,21.0,1010.0,9.0,1,33.0
-1.0,23.0,1010.0,7.92,1,33.0
-1.0,23.0,1010.0,7.92,1,39.0
-1.0,23.0,1010.0,7.92,1,45.0
-1.0,23.0,1010.0,7.92,1,39.0
-1.0,29.0,1010.0,11.52,1,35.0
-1.0,29.0,1010.0,11.52,1,49.0
-1.0,29.0,1010.0,11.52,1,51.0
-1.0,29.0,1010.0,11.52,1,49.0
-1.0,31.0,1010.0,12.24,1,38.0
-1.0,31.0,1010.0,12.24,1,60.0
-1.0,31.0,1010.0,12.24,1,78.0
-1.0,31.0,1010.0,12.24,1,66.0
-1.0,33.0,1010.0,9.36,1,39.0
-1.0,33.0,1010.0,9.36,1,82.0
-1.0,33.0,1010.0,9.36,1,86.0
-1.0,33.0,1010.0,9.36,1,85.0
-2.0,34.0,1010.0,10.08,1,100.0
-2.0,34.0,1010.0,10.08,1,97.0
-2.0,34.0,1010.0,10.08,1,88.0
-1.0,39.0,1009.0,3.96,1,34.0
-1.0,39.0,1009.0,3.96,1,99.0
-1.0,39.0,1009.0,3.96,1,112.0
-1.0,39.0,1009.0,3.96,1,101.0
-1.0,44.0,1010.0,8.64,1,57.0
-1.0,44.0,1010.0,8.64,1,115.0
-1.0,44.0,1010.0,8.64,1,130.0
-1.0,44.0,1010.0,8.64,1,116.0
-7.0,55.0,1015.0,2.88,1,73.0
-7.0,55.0,1015.0,2.88,1,128.0
-7.0,55.0,1015.0,2.88,1,132.0
-7.0,55.0,1015.0,2.88,1,119.0
-1.0,46.0,1008.0,8.64,1,98.0
-1.0,46.0,1008.0,8.64,1,116.0
-1.0,46.0,1008.0,8.64,1,129.0
-1.0,49.0,1008.0,6.48,1,108.0
-1.0,49.0,1008.0,6.48,1,127.0
-1.0,49.0,1008.0,6.48,1,120.0
-1.0,49.0,1008.0,6.48,1,118.0
-1.0,49.0,1007.0,12.24,1,126.0
-1.0,49.0,1007.0,12.24,1,128.0
-1.0,49.0,1007.0,12.24,1,121.0
-3.0,52.0,1006.0,9.72,1,103.0
-3.0,52.0,1006.0,9.72,1,131.0
-3.0,52.0,1006.0,9.72,1,121.0
-3.0,52.0,1006.0,9.72,1,112.0
-4.0,52.0,1005.0,7.2,1,90.0
-4.0,52.0,1005.0,7.2,1,101.0
-4.0,52.0,1005.0,7.2,1,97.0
-4.0,52.0,1005.0,7.2,1,95.0
-4.0,52.0,1004.0,9.36,1,89.0
-4.0,52.0,1004.0,9.36,1,102.0
-4.0,52.0,1004.0,9.36,1,101.0
-4.0,52.0,1004.0,9.36,1,99.0
-4.0,52.0,1004.0,8.64,1,83.0
-4.0,52.0,1004.0,8.64,1,97.0
-4.0,52.0,1004.0,8.64,1,88.0
-4.0,52.0,1004.0,8.64,1,91.0
-4.0,54.0,1004.0,8.64,1,79.0
-4.0,54.0,1004.0,8.64,1,86.0
-4.0,54.0,1004.0,8.64,1,85.0
-4.0,54.0,1004.0,8.64,1,90.0
-1.0,44.0,1004.0,6.84,1,75.0
-1.0,44.0,1004.0,6.84,1,89.0
-1.0,44.0,1004.0,6.84,1,81.0
-1.0,44.0,1004.0,6.84,1,83.0
0.0,40.0,1004.0,6.48,1,83.0
0.0,40.0,1004.0,6.48,1,99.0
0.0,40.0,1004.0,6.48,1,89.0
0.0,40.0,1004.0,6.48,1,100.0
2.0,34.0,1003.0,4.68,1,95.0
2.0,34.0,1003.0,4.68,1,118.0
2.0,34.0,1003.0,4.68,1,111.0
2.0,34.0,1003.0,4.68,1,115.0
2.0,28.0,1002.0,15.12,1,55.0
2.0,28.0,1002.0,15.12,1,77.0
2.0,28.0,1002.0,15.12,1,68.0
2.0,28.0,1002.0,15.12,1,48.0
2.0,26.0,1002.0,13.68,1,14.0
2.0,26.0,1002.0,13.68,1,21.0
2.0,26.0,1002.0,13.68,1,16.0
2.0,26.0,1002.0,13.68,1,14.0
1.0,26.0,1003.0,19.44,1,10.0
1.0,26.0,1003.0,19.44,1,12.0
1.0,26.0,1003.0,19.44,1,13.0
1.0,26.0,1003.0,19.44,1,12.0
0.0,26.0,1007.0,11.52,1,11.0
0.0,26.0,1007.0,11.52,1,14.0
0.0,26.0,1007.0,11.52,1,11.0
0.0,26.0,1007.0,11.52,1,15.0
-1.0,25.0,1008.0,11.16,1,11.0
-1.0,25.0,1008.0,11.16,1,12.0
-1.0,25.0,1008.0,11.16,1,13.0
-1.0,25.0,1008.0,11.16,1,14.0
-1.0,27.0,1008.0,6.12,1,13.0
-1.0,27.0,1008.0,6.12,1,15.0
-1.0,27.0,1008.0,6.12,1,15.0
-1.0,27.0,1008.0,6.12,1,12.0
-2.0,26.0,1009.0,10.8,1,13.0
-2.0,26.0,1009.0,10.8,1,12.0
-2.0,26.0,1009.0,10.8,1,9.0
-2.0,26.0,1009.0,10.8,1,14.0
-1.0,45.0,1009.0,16.2,1,7.0
-1.0,45.0,1009.0,16.2,1,8.0
-1.0,45.0,1009.0,16.2,1,12.0
-1.0,45.0,1009.0,16.2,1,11.0
-4.0,30.0,1009.0,9.0,1,7.0
-4.0,30.0,1009.0,9.0,1,8.0
-4.0,30.0,1009.0,9.0,1,8.0
-4.0,30.0,1009.0,9.0,1,9.0
-4.0,31.0,1009.0,12.24,1,6.0
-4.0,31.0,1009.0,12.24,1,7.0
-4.0,31.0,1009.0,12.24,1,7.0
-4.0,31.0,1009.0,12.24,1,5.0
-4.0,31.0,1009.0,7.2,1,7.0
-4.0,31.0,1009.0,7.2,1,8.0
-4.0,31.0,1009.0,7.2,1,8.0
-4.0,31.0,1009.0,7.2,1,10.0
-4.0,32.0,1009.0,8.28,1,9.0
-4.0,32.0,1009.0,8.28,1,9.0
-4.0,32.0,1009.0,8.28,1,10.0
-4.0,32.0,1009.0,8.28,1,8.0
-4.0,32.0,1009.0,10.44,1,11.0
-4.0,32.0,1009.0,10.44,1,10.0
-4.0,32.0,1009.0,10.44,1,11.0
-4.0,32.0,1009.0,10.44,1,10.0
-4.0,30.0,1010.0,7.92,1,10.0
-4.0,30.0,1010.0,7.92,1,10.0
-4.0,30.0,1010.0,7.92,1,12.0
-4.0,30.0,1010.0,7.92,1,11.0
-5.0,30.0,1010.0,10.44,1,10.0
-5.0,30.0,1010.0,10.44,1,11.0
-5.0,30.0,1010.0,10.44,1,10.0
-5.0,30.0,1010.0,10.44,1,15.0
-5.0,29.0,1011.0,13.68,1,8.0
-5.0,29.0,1011.0,13.68,1,10.0
-5.0,29.0,1011.0,13.68,1,9.0
-5.0,29.0,1011.0,13.68,1,12.0
-4.0,26.0,1011.0,13.68,1,9.0
-4.0,26.0,1011.0,13.68,1,9.0
